0.514433,0.403225,0.347177,0.331910,0.365501,0.303113,0.242849,0.243056,0.435405,0.254358,0.317494,0.251222,0.327074,0.260887,0.395017,0.340579,0
0.337785,0.356313,0.442347,0.459483,0.476400,0.334118,0.398686,0.389056,0.327264,0.358535,0.292330,0.522435,0.325417,0.397683,0.436015,0.332079,0
0.377940,0.422243,0.431609,0.445699,0.505920,0.273129,0.323693,0.455430,0.288119,0.319480,0.370436,0.410161,0.404818,0.393011,0.578429,0.379965,0
0.281205,0.381381,0.287890,0.372737,0.323786,0.238007,0.440266,0.433135,0.435747,0.359896,0.334179,0.280742,0.331204,0.346944,0.406987,0.288029,0
0.403741,0.510367,0.393890,0.354908,0.277709,0.316155,0.363819,0.366870,0.440133,0.394327,0.380332,0.304384,0.243611,0.395999,0.362972,0.301803,0
0.256286,0.577944,0.457835,0.363602,0.373156,0.483812,0.354431,0.338130,0.246222,0.399098,0.416786,0.482957,0.549236,0.588819,0.380528,0.394826,0
0.287420,0.500014,0.402516,0.301974,0.380997,0.441860,0.381482,0.377347,0.396451,0.503327,0.357126,0.472708,0.336866,0.492796,0.271244,0.574873,0
0.370011,0.315170,0.255107,0.276822,0.452043,0.322097,0.446773,0.415351,0.330196,0.308017,0.389613,0.513521,0.268617,0.331044,0.449152,0.298255,0
0.484040,0.460128,0.382200,0.305388,0.459453,0.391685,0.412892,0.493768,0.309192,0.486007,0.376030,0.246525,0.302940,0.402927,0.333770,0.222955,0
0.440953,0.469744,0.489962,0.367072,0.504341,0.473325,0.347640,0.424795,0.674798,0.449243,0.382932,0.593877,0.384823,0.400179,0.368720,0.276949,0
0.423468,0.250939,0.422862,0.444984,0.267211,0.364887,0.421256,0.427284,0.561971,0.400878,0.410599,0.400905,0.441766,0.535167,0.416559,0.436079,0
0.310993,0.358602,0.429356,0.288308,0.383768,0.361921,0.358031,0.322008,0.276393,0.381013,0.409281,0.478895,0.427071,0.410741,0.408691,0.401043,0
0.362314,0.353450,0.369816,0.450288,0.348807,0.379487,0.411148,0.373519,0.460555,0.299765,0.334575,0.367931,0.243332,0.437659,0.472152,0.460364,0
0.356486,0.413287,0.303101,0.309926,0.283047,0.365017,0.296464,0.455722,0.277955,0.431877,0.419523,0.297711,0.402207,0.395100,0.316986,0.299946,0
0.314621,0.354419,0.280255,0.427595,0.405131,0.279564,0.215071,0.375290,0.231140,0.357421,0.370837,0.334979,0.413658,0.227518,0.297606,0.452793,0
0.392534,0.351625,0.386448,0.349726,0.306815,0.379389,0.533706,0.406975,0.498067,0.245692,0.499207,0.520121,0.401573,0.459457,0.314056,0.282684,0
0.440724,0.328926,0.405489,0.369602,0.369529,0.316506,0.496358,0.350964,0.243412,0.416657,0.258956,0.325838,0.331861,0.346566,0.326756,0.262661,0
0.231542,0.183889,0.180337,0.166875,0.142219,0.162220,0.145102,0.181931,0.202243,0.454649,0.490310,0.567513,0.374531,0.247956,0.198374,0.225350,0
0.315519,0.326524,0.401371,0.307239,0.280449,0.162531,0.231846,0.201097,0.414817,0.308851,0.254646,0.234438,0.161754,0.296544,0.276138,0.330905,0
0.357764,0.416261,0.479338,0.409947,0.340228,0.357679,0.464610,0.429313,0.295727,0.376378,0.335131,0.423192,0.420631,0.383182,0.275312,0.331230,0
0.442923,0.367748,0.286033,0.311955,0.238583,0.326275,0.259271,0.537851,0.444507,0.331850,0.502974,0.325634,0.317953,0.456283,0.336380,0.316630,0
0.404597,0.392199,0.294212,0.353381,0.434157,0.354053,0.332270,0.411506,0.314955,0.421477,0.411592,0.376086,0.364535,0.329488,0.296434,0.307019,0
0.436402,0.354603,0.434675,0.322269,0.265601,0.404032,0.331825,0.615944,0.400316,0.343414,0.418250,0.429370,0.269578,0.374313,0.462224,0.360329,0
0.379926,0.482591,0.417952,0.454404,0.403780,0.395250,0.496795,0.411095,0.469038,0.410148,0.427508,0.376751,0.415379,0.360408,0.491804,0.346388,0
0.422260,0.294050,0.455125,0.440141,0.405258,0.353754,0.359710,0.447770,0.434581,0.460052,0.426744,0.390323,0.456190,0.396614,0.312501,0.457264,0
0.403413,0.452224,0.400474,0.469023,0.425425,0.452709,0.384113,0.569716,0.431161,0.542891,0.342809,0.500726,0.421357,0.291295,0.386722,0.421233,0
0.334262,0.323122,0.426658,0.404224,0.464165,0.425958,0.292112,0.253371,0.526922,0.499724,0.317876,0.325451,0.372907,0.272183,0.430874,0.379187,0
0.517934,0.462295,0.386217,0.361936,0.416935,0.390238,0.349076,0.445767,0.376530,0.409513,0.404753,0.457112,0.317020,0.427930,0.421829,0.384064,0
0.366922,0.411431,0.427297,0.356307,0.305014,0.378870,0.450806,0.301828,0.470142,0.381388,0.350619,0.346503,0.457812,0.354376,0.404281,0.412466,0
0.381506,0.443607,0.342017,0.321891,0.374794,0.299032,0.268333,0.460952,0.219037,0.339518,0.365097,0.293580,0.359282,0.350647,0.493358,0.533011,0
0.229991,0.255545,0.234596,0.345482,0.466233,0.269544,0.355696,0.263346,0.206738,0.319463,0.217170,0.322761,0.441162,0.301633,0.400124,0.369129,0
0.342124,0.367486,0.302768,0.341851,0.375351,0.468947,0.328891,0.382121,0.400852,0.346532,0.512437,0.396518,0.357911,0.613617,0.373464,0.511866,0
0.448857,0.281865,0.337870,0.366444,0.164844,0.370018,0.350870,0.258684,0.319400,0.351941,0.263279,0.397443,0.384700,0.281449,0.316510,0.272675,0
0.332197,0.191933,0.402300,0.311962,0.321743,0.345658,0.288087,0.482659,0.265859,0.346188,0.322679,0.380021,0.391407,0.394204,0.442357,0.242785,0
0.331810,0.315933,0.292542,0.364121,0.363916,0.383671,0.351805,0.284041,0.508894,0.553080,0.360900,0.373056,0.383251,0.469297,0.435395,0.269348,0
0.344323,0.337415,0.395611,0.356795,0.307601,0.359500,0.542793,0.305229,0.440188,0.299333,0.404994,0.477807,0.520216,0.469291,0.456321,0.400937,0
0.349267,0.305749,0.392202,0.312950,0.378411,0.446159,0.339800,0.350885,0.322239,0.347887,0.356299,0.244617,0.294539,0.466568,0.384253,0.460102,0
0.433710,0.423646,0.402619,0.598214,0.507887,0.445789,0.312798,0.521588,0.411279,0.396513,0.218855,0.346849,0.354809,0.367462,0.393146,0.454091,0
0.375901,0.343583,0.356096,0.244351,0.371521,0.336692,0.339688,0.392674,0.326894,0.335089,0.234544,0.431067,0.284294,0.362144,0.300050,0.417465,0
0.434298,0.392350,0.336706,0.284132,0.421418,0.309409,0.409945,0.293161,0.206344,0.317375,0.398268,0.286974,0.287767,0.377853,0.286069,0.284218,0
0.558565,0.514791,0.350213,0.368262,0.507428,0.261784,0.391261,0.330955,0.331648,0.517629,0.350512,0.256793,0.494789,0.396534,0.387894,0.309085,0
0.488087,0.449313,0.409966,0.449524,0.368237,0.432058,0.478501,0.449852,0.318375,0.402298,0.370546,0.521810,0.519505,0.397577,0.373542,0.485230,0
0.358376,0.196856,0.314658,0.353343,0.290378,0.410466,0.325472,0.526186,0.295855,0.306840,0.304459,0.415810,0.287733,0.369203,0.436903,0.278314,0
0.398570,0.362210,0.362923,0.373372,0.389232,0.314744,0.300206,0.278972,0.395728,0.354278,0.351918,0.320342,0.396453,0.313297,0.259935,0.366930,0
0.375246,0.425214,0.363572,0.445452,0.306335,0.469245,0.558164,0.340386,0.366678,0.393689,0.352832,0.336529,0.310449,0.366637,0.390787,0.391076,0
0.311810,0.395452,0.364858,0.284145,0.358740,0.333048,0.450837,0.339586,0.316545,0.364944,0.272312,0.223398,0.317124,0.348798,0.365495,0.372788,0
0.270874,0.353223,0.231938,0.319292,0.210110,0.188193,0.261886,0.291923,0.265103,0.323109,0.251384,0.268317,0.256516,0.278559,0.251876,0.251288,0
0.301932,0.254990,0.319895,0.254508,0.204145,0.311106,0.367541,0.284305,0.304278,0.312909,0.256080,0.254128,0.314440,0.233387,0.246691,0.370978,0
0.333138,0.517490,0.332901,0.317179,0.295899,0.471020,0.313890,0.320795,0.487301,0.462030,0.350277,0.363570,0.315654,0.292909,0.295718,0.276185,0
0.365418,0.332014,0.427169,0.336133,0.292660,0.338413,0.368858,0.342737,0.303924,0.340880,0.436987,0.385437,0.384441,0.330701,0.414343,0.333807,0
0.326027,0.253779,0.398140,0.285908,0.476370,0.367880,0.372273,0.325316,0.306277,0.327631,0.397372,0.404765,0.339109,0.283617,0.292456,0.337772,0
0.444527,0.395209,0.355439,0.320599,0.417612,0.523034,0.342465,0.380341,0.495986,0.346718,0.339859,0.307415,0.374424,0.586615,0.510225,0.422729,0
0.476599,0.631930,0.363869,0.538802,0.555932,0.541635,0.264591,0.450036,0.509679,0.410116,0.496759,0.310154,0.525654,0.511226,0.318780,0.405239,0
0.421660,0.392648,0.442793,0.455190,0.492204,0.433867,0.380098,0.533710,0.384106,0.336866,0.400560,0.385273,0.452844,0.406125,0.357870,0.461586,0
0.500470,0.519602,0.299616,0.457170,0.321531,0.453982,0.323353,0.401542,0.397967,0.479607,0.508732,0.424279,0.347093,0.407300,0.372953,0.385378,0
0.296710,0.229941,0.268954,0.252642,0.223372,0.331075,0.409024,0.291324,0.293068,0.269094,0.276212,0.462325,0.301239,0.234078,0.397467,0.213112,0
0.450785,0.287658,0.426466,0.448408,0.325581,0.439285,0.342487,0.349904,0.330101,0.451124,0.440602,0.418932,0.456331,0.323481,0.421923,0.406327,0
0.381908,0.514997,0.373207,0.449668,0.512364,0.357598,0.511782,0.472163,0.366221,0.451475,0.428627,0.493802,0.346146,0.500687,0.449148,0.431977,0
0.452120,0.293613,0.308010,0.446697,0.361644,0.305719,0.470815,0.316357,0.452609,0.382406,0.292510,0.576806,0.403713,0.405289,0.575434,0.439993,1
0.259035,0.280677,0.252139,0.405869,0.261191,0.257651,0.311035,0.338315,0.251218,0.481529,0.343126,0.328726,0.344114,0.452155,0.203619,0.243922,1
0.386427,0.383050,0.406203,0.480469,0.342806,0.450918,0.510915,0.390454,0.283673,0.362263,0.448694,0.271325,0.477858,0.270212,0.359285,0.425327,1
0.288781,0.404333,0.544954,0.294773,0.351242,0.495766,0.364345,0.472371,0.351771,0.520990,0.418539,0.464172,0.404529,0.384647,0.342516,0.290594,1
0.190609,0.115076,0.109495,0.136688,0.144629,0.190400,0.220418,0.198207,0.343304,0.459921,0.423801,0.394734,0.342783,0.395888,0.299012,0.266279,1
0.321052,0.443047,0.352547,0.303020,0.454278,0.356339,0.391214,0.477148,0.571377,0.311119,0.370941,0.270103,0.287137,0.336066,0.398381,0.393870,1
0.548762,0.519316,0.298918,0.293528,0.332265,0.277205,0.227166,0.325603,0.410154,0.425077,0.459208,0.327175,0.333557,0.438358,0.271529,0.395917,1
0.437137,0.294351,0.267669,0.201878,0.324156,0.292635,0.426085,0.427836,0.314454,0.251679,0.347402,0.347028,0.211113,0.282530,0.317490,0.355730,1
0.372577,0.502945,0.389346,0.322282,0.470134,0.505732,0.506830,0.483231,0.433693,0.516724,0.537629,0.673585,0.443214,0.462456,0.511155,0.528080,1
0.323785,0.221594,0.176821,0.221262,0.274890,0.242268,0.295817,0.245708,0.179446,0.199873,0.186374,0.278369,0.217474,0.240608,0.237667,0.227226,1
0.422362,0.334540,0.319149,0.244577,0.373533,0.354028,0.315520,0.354719,0.363723,0.471358,0.410480,0.322224,0.363752,0.526635,0.326059,0.371679,1
0.310309,0.300031,0.344768,0.239348,0.335872,0.248575,0.275529,0.324683,0.263542,0.308733,0.355515,0.259267,0.229135,0.357628,0.310462,0.281189,1
0.420785,0.259274,0.286189,0.298567,0.248399,0.311706,0.289812,0.307689,0.516649,0.349847,0.294290,0.350330,0.388753,0.306877,0.448549,0.444713,1
0.451145,0.480604,0.379747,0.481484,0.241777,0.553897,0.307528,0.297639,0.252106,0.283540,0.286145,0.378133,0.301196,0.398362,0.433971,0.343640,1
0.389263,0.455085,0.520963,0.354477,0.445381,0.289085,0.399527,0.331306,0.335563,0.391202,0.309675,0.353359,0.467807,0.341634,0.356850,0.256131,1
0.419618,0.430022,0.310215,0.420047,0.414058,0.280997,0.396677,0.363027,0.412585,0.460544,0.290901,0.351208,0.414439,0.445099,0.446920,0.247516,1
0.438602,0.445343,0.474573,0.283084,0.279191,0.496605,0.356973,0.324926,0.480861,0.307992,0.227651,0.375711,0.356880,0.333780,0.453129,0.360855,1
0.408089,0.431664,0.443457,0.454984,0.421278,0.381226,0.457880,0.450114,0.501893,0.391794,0.568542,0.423237,0.670695,0.349788,0.472172,0.349604,1
0.522302,0.276073,0.280751,0.202840,0.213865,0.257333,0.240974,0.319366,0.245159,0.263013,0.236716,0.210311,0.277346,0.229273,0.314238,0.223082,1
0.388949,0.200296,0.220844,0.223330,0.261060,0.219467,0.272339,0.255921,0.224619,0.317149,0.155294,0.161900,0.203330,0.178657,0.250483,0.241557,1
0.351455,0.329242,0.212274,0.171285,0.315549,0.275551,0.384054,0.284899,0.340870,0.327239,0.333508,0.328145,0.377305,0.230648,0.320220,0.295104,1
0.259799,0.313224,0.494934,0.389912,0.417079,0.271390,0.289185,0.394011,0.327957,0.266816,0.326212,0.351274,0.307178,0.385966,0.260044,0.198799,1
0.370047,0.448291,0.393791,0.404732,0.397115,0.428089,0.366656,0.383161,0.508053,0.370236,0.439482,0.391653,0.542029,0.459322,0.541408,0.445938,1
0.363674,0.450029,0.330803,0.212857,0.443597,0.280511,0.251119,0.309801,0.244342,0.316711,0.240995,0.235344,0.373234,0.259010,0.423939,0.344190,1
0.363557,0.366905,0.382814,0.439033,0.366951,0.287961,0.413585,0.328449,0.408516,0.478240,0.414843,0.321059,0.343447,0.446308,0.396955,0.450438,1
0.490375,0.510803,0.320580,0.394893,0.431422,0.534687,0.389250,0.429888,0.476955,0.430439,0.453024,0.448569,0.499983,0.292700,0.310012,0.384534,1
0.406051,0.219061,0.309987,0.293388,0.195262,0.241267,0.226684,0.252009,0.213460,0.246665,0.192508,0.255047,0.217012,0.231172,0.164936,0.212522,1
0.501887,0.431402,0.389013,0.382371,0.442599,0.345930,0.474280,0.381961,0.371052,0.273067,0.203781,0.271888,0.332925,0.380093,0.432729,0.471803,1
0.419740,0.301310,0.403877,0.500320,0.446470,0.390589,0.425023,0.322507,0.306918,0.352928,0.317212,0.403557,0.482693,0.379823,0.320420,0.345082,1
0.417812,0.349328,0.324044,0.314889,0.382757,0.378390,0.354926,0.249249,0.435096,0.550336,0.369505,0.359277,0.326769,0.407218,0.346290,0.374234,1
0.416497,0.251906,0.247500,0.207652,0.261627,0.413184,0.247642,0.319516,0.296872,0.289560,0.351650,0.392580,0.453798,0.354002,0.371078,0.250077,1
0.499070,0.538395,0.423433,0.397401,0.300047,0.359038,0.518970,0.479986,0.627469,0.536628,0.403966,0.455146,0.439050,0.437242,0.486182,0.219268,1
0.419565,0.433858,0.323074,0.216792,0.388872,0.327350,0.321241,0.248813,0.279519,0.162596,0.212587,0.324541,0.459271,0.283945,0.252398,0.231864,1
0.388950,0.270740,0.308494,0.411448,0.280833,0.316425,0.293674,0.298582,0.322241,0.349458,0.373630,0.316104,0.373269,0.301360,0.262168,0.260920,1
0.389064,0.391636,0.221145,0.402726,0.357579,0.307864,0.521873,0.299430,0.299317,0.217966,0.324465,0.343319,0.328063,0.238121,0.302951,0.269070,1
0.518950,0.376382,0.378142,0.517428,0.486709,0.513892,0.423862,0.450403,0.464652,0.396767,0.403811,0.454507,0.502241,0.442712,0.422009,0.368496,1
0.436329,0.506293,0.495424,0.507241,0.397896,0.415986,0.446148,0.378888,0.383184,0.447611,0.523823,0.537255,0.450700,0.500026,0.491441,0.369425,1
0.360710,0.567841,0.325624,0.462528,0.287401,0.456413,0.274477,0.428202,0.431078,0.420003,0.243391,0.438075,0.328830,0.354279,0.452903,0.354388,1
0.309494,0.195369,0.404366,0.268762,0.357063,0.406436,0.376820,0.280847,0.314902,0.263232,0.509515,0.378039,0.250542,0.407206,0.273583,0.339647,1
0.366089,0.360702,0.331559,0.369474,0.392718,0.433106,0.315226,0.277116,0.318065,0.392611,0.193251,0.439030,0.409919,0.305637,0.369769,0.387147,1
0.442746,0.330981,0.312115,0.319774,0.397850,0.319613,0.201799,0.373521,0.312624,0.329859,0.325430,0.217108,0.247818,0.253800,0.382491,0.288933,1
0.497308,0.425465,0.268739,0.368196,0.392416,0.323777,0.261109,0.382665,0.395384,0.195506,0.393698,0.343929,0.375830,0.420345,0.481389,0.391462,1
0.329980,0.351156,0.436703,0.424422,0.445659,0.442181,0.196562,0.327618,0.350486,0.264835,0.389857,0.419036,0.428254,0.264362,0.356828,0.266277,1
0.446275,0.434908,0.324572,0.287081,0.288892,0.284164,0.407720,0.359796,0.337293,0.292690,0.356630,0.421555,0.263153,0.213200,0.303853,0.383920,1
0.352200,0.476593,0.253146,0.372438,0.264131,0.306918,0.364851,0.297439,0.389974,0.188074,0.229399,0.362448,0.287154,0.325287,0.321279,0.202480,1
0.384783,0.323127,0.231278,0.241476,0.339239,0.271890,0.262138,0.303525,0.268126,0.267993,0.281255,0.241659,0.408382,0.223820,0.281038,0.267832,1
0.337828,0.381010,0.369209,0.519650,0.304052,0.338346,0.472955,0.404350,0.329397,0.342835,0.359289,0.341556,0.480567,0.313922,0.375148,0.222721,1
0.503824,0.305937,0.388433,0.287405,0.370806,0.397687,0.389068,0.421988,0.428848,0.358728,0.318647,0.479898,0.458241,0.306445,0.302450,0.267793,1
0.396507,0.510034,0.344855,0.309185,0.481303,0.358578,0.370538,0.358627,0.351215,0.389878,0.217594,0.273744,0.291112,0.379999,0.536711,0.399041,1
0.541662,0.474131,0.326807,0.424672,0.387247,0.328629,0.408267,0.397290,0.528012,0.436870,0.337347,0.405125,0.417262,0.338329,0.405915,0.309317,1
0.471039,0.234821,0.294846,0.283740,0.239165,0.299899,0.274428,0.384623,0.383948,0.206953,0.352617,0.223237,0.219483,0.301621,0.273182,0.403476,1
0.421472,0.339393,0.284317,0.364055,0.245422,0.280413,0.366686,0.258750,0.243212,0.488946,0.320197,0.347019,0.312749,0.360804,0.266140,0.462079,1
0.392116,0.286046,0.230746,0.319583,0.332556,0.217102,0.271785,0.277817,0.275311,0.275255,0.236678,0.277984,0.343147,0.353112,0.395573,0.339531,1
0.521931,0.531049,0.444166,0.306858,0.530924,0.616054,0.404290,0.478924,0.446225,0.363607,0.282617,0.308413,0.368885,0.396126,0.293484,0.331172,1
0.451993,0.351783,0.286662,0.414475,0.323884,0.399905,0.444804,0.372872,0.291472,0.263209,0.373551,0.419170,0.293947,0.312862,0.278623,0.299117,1
0.433784,0.538247,0.450600,0.380440,0.487582,0.342959,0.382264,0.362941,0.352350,0.271620,0.527380,0.471504,0.474389,0.409764,0.412445,0.500310,1
0.544578,0.404590,0.274948,0.369156,0.445254,0.404606,0.301610,0.369884,0.396624,0.446254,0.247760,0.467304,0.340513,0.351883,0.338704,0.318658,1
0.427476,0.221492,0.389059,0.249749,0.290988,0.322492,0.258648,0.354017,0.302199,0.187804,0.250933,0.195489,0.233229,0.249437,0.369954,0.250491,1
0.301725,0.304796,0.298586,0.414233,0.275162,0.293368,0.428321,0.317260,0.412662,0.441222,0.402063,0.317923,0.273597,0.282868,0.260133,0.384385,1
0.376529,0.250050,0.307325,0.360208,0.375890,0.319349,0.286077,0.277739,0.386168,0.318942,0.324558,0.413049,0.284198,0.272096,0.353405,0.346821,1
0.445137,0.242411,0.314762,0.397732,0.425339,0.334102,0.315961,0.312181,0.374498,0.451261,0.493375,0.357731,0.328438,0.322594,0.344862,0.414393,1
0.394950,0.449564,0.503154,0.307182,0.369789,0.544361,0.361339,0.430551,0.492463,0.485685,0.388976,0.484269,0.634851,0.519958,0.476060,0.266117,1
0.494645,0.286609,0.295519,0.277018,0.289564,0.308019,0.337709,0.203947,0.268790,0.181754,0.347220,0.250435,0.260463,0.233834,0.292544,0.318090,1
0.316825,0.351065,0.322332,0.253397,0.274697,0.333280,0.286930,0.375735,0.346630,0.270392,0.406981,0.526094,0.363947,0.304954,0.224775,0.283417,1
0.342916,0.429939,0.410255,0.441749,0.290311,0.429191,0.372538,0.372025,0.478718,0.364608,0.395694,0.409448,0.336071,0.471449,0.274997,0.491878,1
0.452788,0.298387,0.352919,0.314912,0.336692,0.384602,0.250889,0.329913,0.209714,0.405780,0.311891,0.264041,0.447572,0.278676,0.423757,0.361854,1
0.295219,0.358111,0.327184,0.459997,0.340022,0.379027,0.424302,0.286707,0.399068,0.333943,0.483665,0.350319,0.430437,0.432533,0.343633,0.314072,1
0.537550,0.326223,0.379876,0.431443,0.504465,0.357593,0.323833,0.453761,0.357277,0.418773,0.370652,0.439925,0.333173,0.424367,0.336320,0.420003,1
0.322582,0.268913,0.359256,0.309401,0.331682,0.294026,0.349171,0.344280,0.326637,0.413986,0.453086,0.451249,0.336191,0.395916,0.571868,0.378926,1
0.419210,0.367812,0.232480,0.379467,0.404713,0.320828,0.346596,0.453782,0.222523,0.323949,0.327945,0.296162,0.448915,0.289248,0.240447,0.425910,1
